,genre,filename
25314,classical,katherine_roberts_perl-j_s__bach_french_suites-22-suite_no_5_in_g_major_bwv_816_sarabande-30-59.mp3
12950,classical,new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-06-paduana_and_galliard_brade-552-581.mp3
3248,classical,janine_johnson-j_s__bach_works_for_harpsichord-02-english_suite_no_2_in_a_minor__prelude-146-175.mp3
4582,classical,vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-02-sonata_prima_in_do_minore__fuga_allegro-175-204.mp3
14148,classical,maryse_carlin-rameau__pieces_de_clavecin_en_concerts__forqueray_suites_4_and_5-07-deuxieme_concert__premier_menuet__deuxieme_menuet_rameau-117-146.mp3
24107,classical,the_sarasa_ensemble-a_baroque_mosaic-16-cantata_il_delirio_amoroso__aria_handel-30-59.mp3
25663,classical,janine_johnson-bach_goldberg_variations-26-variatio_25_a_2_clav_adagio-204-233.mp3
25524,classical,musica_franca-corrette__le_phenix__les_delices_de_la_solitude-25-concerto_no__1_in_g_major_op__26_for_organ__gavotta_i___ii-146-175.mp3
4334,classical,rob_costlow-woods_of_chaos-02-reflections-88-117.mp3
23662,classical,edward_martin_and_william_bastian-virtues_and_vices-15-ben_chel_ciel-262-291.mp3
22900,classical,orinda-airs_de_cour-13-recit_de_la_beaute_michel_lambert-320-349.mp3
5916,classical,music_of_the_spheres-the_fantastics-03-fescobaldi_toccata_vii_from_libro_primo_1615-146-175.mp3
25546,classical,american_baroque-dances_and_suites_of_rameau_and_couperin-25-le_petit_rien_xiveme_ordre_couperin-88-117.mp3
4670,classical,katherine_roberts_perl-j_s__bach_french_suites-02-suite_no_4_in_e_flat_major_bwv_815_courante-88-117.mp3
25733,classical,the_art_of_the_lute_player-the_art_of_the_lute_player-29-ave_mario__josquin_des_prez__simon_gintzler__jacob_heringman-146-175.mp3
6219,classical,junghae_kim-the_virginalists-03-lachrymae_pavan_john_dowland_set_by_william_randall-30-59.mp3
6994,classical,paul_beier-michelagnolo_galilei-03-sonate_in_d_minor_toccata_in_tre_parti_gagliarda_gagliarda_volta-523-552.mp3
22960,classical,vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-13-sonata_seconda_in_re_minore__grave-204-233.mp3
2593,classical,sarasa_ensemble_labelle_sylvan-bach_cantatas-01-weichet_nur_betrubte_schatten_aria-30-59.mp3
23247,classical,paul_beier-alessandro_piccinini-14-gagliarda_v-59-88.mp3
11717,classical,jacob_heringman-jane_pickeringes_lute_book-06-a_toye_up_tails_all-0-29.mp3
2410,classical,monks_and_choirs_of_kiev_pechersk_lavra-chants_of_the_russian_orthodox_church-01-thy_resurrection_authentic_kiev_chant-30-59.mp3
25840,classical,jacob_heringman-blame_not_my_lute-42-la_devota_del_cormio-0-29.mp3
5201,classical,tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-03-7_variations_on_a_theme_from_the_magic_flute_in_eb_woo_46-59-88.mp3
5305,classical,philharmonia_baroque_orchestra-handel__atalanta_cd1-03-andante-30-59.mp3
18101,classical,justin_bianco-phoenix-09-invu-175-204.mp3
10254,classical,philharmonia_baroque-rameau_and_leclair-05-gavottes__air_pour_les_pagodes__contredanse_en_roundeau_rameau_les_paladins-320-349.mp3
20456,classical,junghae_kim-the_virginalists-11-2nd_pavan_william_byrd-59-88.mp3
125,classical,voices_of_music-an_evening_with_bach-01-air_on_a_g_string_bwv_1069-117-146.mp3
1562,classical,jan_hanford-24_preludes_for_solo_piano-01-prelude_no__1_in_f_minor-30-59.mp3
5416,classical,sand_craig_and_dornenburg-biber_violin_sonatas-03-biber_rosary_sonata_1_in_d_minor_the_annunciation-262-291.mp3
17064,classical,musica_franca-corrette__le_phenix__les_delices_de_la_solitude-08-sonata_ii_in_d_minor__aria_i___ii-117-146.mp3
18795,classical,the_sarasa_ensemble-a_baroque_mosaic-09-sweeter_than_roses_purcell-59-88.mp3
6840,classical,oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-03-set_a_5_in_f_major-59-88.mp3
23898,classical,jesse_manno-sea_spirits-15-receiving_the_gift-204-233.mp3
1426,classical,american_baroque-mozart_4_quartets_for_strings_and_winds-01-oboe_quartet_in_f_k370__allegro-0-29.mp3
25423,classical,janine_johnson-bach_goldberg_variations-23-variatio_22_a_1_clav_alla_breve-0-29.mp3
16806,classical,janine_johnson-chopin_recital-08-polonaise_op_44_in_f_minor-349-378.mp3
15862,classical,jacob_heringman-black_cow-08-bakfark_fantasia-146-175.mp3
12316,classical,ed_martin-luis_milan__el_maestro-06-fantasia_6-117-146.mp3
22514,classical,philharmonia_baroque_orchestra-handel__atalanta_cd2-13-aria_diedi_il_core_ad_altra_ninfa-0-29.mp3
23988,classical,vito_paternoster-cd2bach_cello_suites-15-suite_v_in_do_minore__allemande-0-29.mp3
14150,classical,maryse_carlin-rameau__pieces_de_clavecin_en_concerts__forqueray_suites_4_and_5-07-deuxieme_concert__premier_menuet__deuxieme_menuet_rameau-204-233.mp3
4768,classical,cheryl_ann_fulton-the_once_and_future_harp-02-the_poet-175-204.mp3
4530,classical,ensemble_mirable-conversations_galantes-02-sonata_iii_in_d_minor_larghetto-146-175.mp3
20570,classical,janine_johnson-chopin_recital-11-ballade_op_23_in_g_minor-494-523.mp3
15101,classical,american_baroque-dances_and_suites_of_rameau_and_couperin-07-ritournelle_suite_from_les_fetes_dhebe_rameau-30-59.mp3
23962,classical,richard_savino-legrenzi__venice_before_vivaldi-15-sonata_la_spilimberga_a_due_violini-88-117.mp3
9196,classical,vito_paternoster-cd2bach_cello_suites-04-suite_iii_in_do_maggiore__sarabande-117-146.mp3
5388,classical,jacob_heringman-josquin_des_prez_lute_settings-03-bakfark__faulte_dargent-117-146.mp3
21920,classical,sarasa_ensemble_labelle_sylvan-bach_cantatas-12-ich_habe_genug_aria-407-436.mp3
5424,classical,barry_phillips-trad-03-bisonpolska-88-117.mp3
23035,classical,jade_leary-fossildawn-13-the_camp-146-175.mp3
14986,classical,paul_avgerinos-gnosis-07-peaceful-0-29.mp3
23255,classical,richard_savino-murcia__danza_y_diferencias-14-gavota-30-59.mp3
1483,classical,la_primavera-english_renaissance_music-01-oxenford_anon-59-88.mp3
6611,classical,vito_paternoster-cd2bach_sonatas_and_partitas_for_solo_violin-03-partita_seconda_in_sol_minore__sarabanda-117-146.mp3
23599,classical,o_fickle_fortune-a_celebration_of_robert_burns-14-ye_banks_and_braes_of_bonie_doon-88-117.mp3
9766,classical,mediva-viva_mediva-05-belicha_anon_c14th_italy-291-320.mp3
4533,classical,edward_martin_and_paul_berget-baroque_lute_duets-02-sonata_in_c_major_weiss__allegro_1_and_2-88-117.mp3
6957,classical,ensemble_mirable-triemer_six_cello_sonatas-03-sonata_1_cantabile-88-117.mp3
24532,classical,katherine_roberts_perl-j_s__bach_french_suites-17-suite_no_3_in_b_minor_bwv_814_anglaise-59-88.mp3
1473,classical,philharmonia_baroque-rameau_and_leclair-01-overture_tres_vite__menuet_lent__air_gay_rameau_les_paladins-30-59.mp3
477,classical,tim_rayborn-chordae-01-damor_non_jauzi-175-204.mp3
7735,classical,american_bach_soloists-j_s__bach__favorite_cantatas-04-chorale__zion_hort_die_wachter_singen-175-204.mp3
2079,classical,seth_carlin-mozart_in_the_age_of_enlightenment-01-sonata_in_g_major__allegro_juliane_reichardt-0-29.mp3
14311,classical,american_bach_soloists-j_s__bach__mass_in_b_minor_cd2-07-et_in_spiritum_sanctum_dominum-88-117.mp3
22750,classical,james_edwards-canarios-13-la_babiere__de_murcia-0-29.mp3
24241,classical,musica_franca-corrette__le_phenix__les_delices_de_la_solitude-16-sonata_iv_in_bflat_major__bruit_de_chasse-59-88.mp3
13205,classical,oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-06-set_a_6_in_g_minor-407-436.mp3
3129,classical,new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-02-des_rothschencken_tanz_brade-320-349.mp3
10280,classical,magnatune-romantic_dinner_classical_compilation-05-gonzalo_x_ruiz__andante_sonata_for_oboe_and_bassoc_continuo_in_g_major_sammartini-146-175.mp3
13838,classical,jamie_janover-evolutions-07-always_not_somewhere-0-29.mp3
22993,classical,vito_paternoster-cd2bach_cello_suites-13-suite_v_in_do_minore__prelude-88-117.mp3
4376,classical,richard_savino-mertz__bardic_sounds-02-romance-146-175.mp3
18765,classical,janine_johnson-german_keyboard_masters-09-suite_in_d__double_buxtehude-0-29.mp3
3276,classical,philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-02-eroica_2nd-726-755.mp3
10005,classical,ehren_starks-the_depths_of_a_year-05-dads_song-59-88.mp3
24230,classical,ensemble_mirable-triemer_six_cello_sonatas-16-sonata_4_allegro-117-146.mp3
24258,classical,ralph_rousseau_meulenbroeks-moved_by_marais-16-sonnerie_de_ste__genevieve_du_mont_de_paris_1723-117-146.mp3
12619,classical,ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-900-929.mp3
22400,classical,janine_johnson-chopin_recital-12-valse_brilliante_op_18_in_eb_major-88-117.mp3
4041,classical,the_sarasa_ensemble-a_baroque_mosaic-02-partia_no_5__aria_biber-30-59.mp3
11449,classical,o_fickle_fortune-a_celebration_of_robert_burns-05-thine_i_am-0-29.mp3
11018,classical,junghae_kim-the_virginalists-05-romanesca_anonymous-88-117.mp3
8990,classical,oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-04-set_a_5_in_c_major-436-465.mp3
22641,classical,jacob_heringman_and_catherine_king-luis_milan_el_maestro-13-fantasia_12-30-59.mp3
24813,classical,ensemble_vermillian-stolen_jewels-19-buxtehude_sonata_iii_op__i_allegro-59-88.mp3
6619,classical,new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-03-pavan_and_galliard_holborne-146-175.mp3
9901,classical,da_camera-a_celtic_celebration-05-carolans_draught_carolan_five_tunes_by_the_irish_harper-59-88.mp3
17830,classical,kitka-wintersongs-09-dontojno_jest_bulgaria-30-59.mp3
15239,classical,seth_carlin-schubert__works_for_solo_fortepiano-07-sonata_in_a_major_opus_posth__120__allegro-88-117.mp3
19266,classical,american_baroque-the_four_seasons_by_vivaldi-10-concerto_no_4_in_g_minor_rv_297_winter__allegro_non_molto-88-117.mp3
16810,classical,janine_johnson-chopin_recital-08-polonaise_op_44_in_f_minor-494-523.mp3
23306,classical,philharmonia_baroque-cd2_scarlatti__cecilian_vespers-14-magnificat__gloria_patri-0-29.mp3
10300,classical,richard_savino-murcia__danza_y_diferencias-05-grave-0-29.mp3
22466,classical,american_bach_soloists-j_s__bach__cantatas_volume_v-13-nun_komm_der_heiden_heiland_bwv_61_i_ouverture__nun_komm_der_heiden_heiland-146-175.mp3
23966,classical,vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-15-sonata_seconda_in_re_minore__andante-204-233.mp3
23299,classical,seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-14-laendler_no__4-0-29.mp3
23218,classical,edward_martin-art_of_the_lute_in_renaissance_france-14-fantasia_xviii_de_rippe-30-59.mp3
12596,classical,american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-06-laudamus_te-117-146.mp3
25755,classical,jacob_heringman-siena_lute_book-29-robin_is_to_the_greene_wood_gonn_anon_folger_dowland_ms-117-146.mp3
6057,classical,jami_sieber-hidden_sky-03-homage-59-88.mp3
25797,classical,jacob_heringman-blame_not_my_lute-31-el_bataino-0-29.mp3
2085,classical,tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-01-sonata_in_g_minor_op__5_no__2_adagio___allegro-0-29.mp3
11182,classical,ensemble_mirable-triemer_six_cello_sonatas-05-sonata_1_giga_allegro-0-29.mp3
16931,classical,voices_of_music-an_evening_with_bach-08-schlafe_mein_leibster_bwv_213-320-349.mp3
10873,classical,the_art_of_the_lute_player-the_art_of_the_lute_player-05-pavana_no__1__luis_milan__jacob_heringman-88-117.mp3
23450,classical,ensemble_mirable-triemer_six_cello_sonatas-14-sonata_3_allegro_con_ogni_affetto-0-29.mp3
18469,classical,seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-09-polonaise_no__1-175-204.mp3
23763,classical,barry_phillips-trad-15-gelottes_gmoll_polska-0-29.mp3
9957,classical,philharmonia_baroque-mozart_orchestral_works-05-concerto_for_flute_and_harp_in_c_major_kv299_allegro-88-117.mp3
14953,classical,vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-07-partita_prima_in_mi_minore__corrente-117-146.mp3
25411,classical,ensemble_mirable-triemer_six_cello_sonatas-23-sonata_6_andante-0-29.mp3
23845,classical,paul_berget-sl_weiss_on_11_strings-15-partita_in_g_allemande-59-88.mp3
3252,classical,philharmonia_baroque-rameau_and_leclair-02-entree_des_pelerins__air_de_furie__sarabande_rameau_les_paladins-88-117.mp3
17761,classical,paul_beier-alessandro_piccinini-09-corrente_x-59-88.mp3
23203,classical,janine_johnson-j_s__bach_works_for_harpsichord-14-english_suite_no_3_in_g_minor__gavotte-117-146.mp3
21372,classical,hanneke_van_proosdij-harpsichord_suites_of_chambonnieres-11-suite_in_g_major__sarabande_jeunes_zephirs-88-117.mp3
2794,classical,claire_fitch-ambiencellist-02-ambiancellist-204-233.mp3
23516,classical,vito_paternoster-cd1bach_cello_suites-14-suite_vi_in_re_magiore__allemande-146-175.mp3
23512,classical,vito_paternoster-cd2bach_cello_suites-14-suite_v_in_do_minore__fugue-59-88.mp3
441,classical,american_baroque-the_four_seasons_by_vivaldi-01-concerto_no_1_in_d_major_rv_269_spring__allegro-59-88.mp3
21889,classical,edward_martin-art_of_the_lute_in_renaissance_france-12-haulberroys_attaignant-59-88.mp3
4665,classical,vito_paternoster-cd1bach_cello_suites-02-suite_i_in_sol_maggiore__allemande-146-175.mp3
17866,classical,paul_beier-simone_molinaro-09-fantasia_sesta-88-117.mp3
21145,classical,kammen___swan-wild_wood-11-pasa_viene-0-29.mp3
13424,classical,vito_paternoster-cd2bach_cello_suites-06-suite_iii_in_do_maggiore__gigue-30-59.mp3
11071,classical,elizabeth_wolff-moments_musicaux-05-sergei_rachmaninoff__6_moments_musicaux_op__16__adagio_sostenuto-30-59.mp3
21817,classical,janine_johnson-j_s__bach_works_for_harpsichord-12-english_suite_no_3_in_g_minor__courante-88-117.mp3
24028,classical,janine_johnson-bach_goldberg_variations-15-variatio_14_a_2_clav-59-88.mp3
25186,classical,daniel_ben_pienaar-book_2_cd1_welltempered_clavier-21-prelude_and_fugue_no__11_in_f_major_bwv_880_praeludium-146-175.mp3
14079,classical,phebe_craig_and_katherine_westine-beside_themselves-07-couperin_musetes_de_choisi_et_de_taverni-30-59.mp3
25499,classical,doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-24-sonata_vi_minuet-0-29.mp3
24517,classical,tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-17-sonata_in_d_major_op__102_no__2_allegro_fugato-88-117.mp3
21753,classical,the_sarasa_ensemble-a_baroque_mosaic-12-concerto_for_harpsichord_in_f_major__andante_bach-233-262.mp3
13112,classical,music_of_the_spheres-the_fantastics-06-rossi_toccata_vii-233-262.mp3
24343,classical,da_camera-a_celtic_celebration-17-affettuossimo_winter__the_snowdrop_from_airs_for_the_seasons-88-117.mp3
12613,classical,ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-552-581.mp3
1468,classical,philharmonia_baroque-mozart_orchestral_works-01-overture_to_the_abduction_from_the_seraglio-146-175.mp3
24812,classical,jacob_heringman-black_cow-19-bakfark_je_prens_en_gre-175-204.mp3
17440,classical,janine_johnson-j_s__bach_works_for_harpsichord-08-well_tempered_clavier_book_i__prelude_and_fugue_in_c_major-175-204.mp3
1474,classical,philharmonia_baroque-rameau_and_leclair-01-overture_tres_vite__menuet_lent__air_gay_rameau_les_paladins-59-88.mp3
24516,classical,tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-17-sonata_in_d_major_op__102_no__2_allegro_fugato-30-59.mp3
6608,classical,the_sarasa_ensemble-a_baroque_mosaic-03-partia_no_5__balletto_biber-0-29.mp3
13305,classical,richard_savino-legrenzi__venice_before_vivaldi-06-sonata_la_forni-175-204.mp3
11327,classical,les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-05-suite_in_a_minor_sheidt-523-552.mp3
20180,classical,vito_paternoster-cd2bach_cello_suites-10-suite_iv_in_mi_bemolle_maggiore__sarabande-59-88.mp3
10018,classical,paul_avgerinos-balancing_spheres-05-day_dreams__and_thirst_is_quenched-291-320.mp3
2060,classical,seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-01-sonata_in_c_major_grand_duo__allegro_moderato-88-117.mp3
11314,classical,vito_paternoster-cd2bach_cello_suites-05-suite_iii_in_do_maggiore__bourree_i_e_ii-30-59.mp3
24964,classical,janine_johnson-bach_goldberg_variations-19-variatio_18_canone_alla_sexta_a_1_clav-30-59.mp3
4077,classical,musica_franca-corrette__le_phenix__les_delices_de_la_solitude-02-phenix__adagio-175-204.mp3
1517,classical,les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-01-pieces_a_tre_viola_di_gamba_schwartzkopff-233-262.mp3
24335,classical,american_bach_soloists-j_s__bach__cantatas_volume_v-17-nun_komm_der_heiden_heiland_bwv_61_v_aria__offne_dich_mein_ganzes_herze-0-29.mp3
22252,classical,doc_rossi-demarzi6_sonatas_for_cetra_o_kitara-12-sonata_iii_grazioso-117-146.mp3
9140,classical,les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-04-sonata_xi_in_g_major_schenck-59-88.mp3
24882,classical,american_baroque-dances_and_suites_of_rameau_and_couperin-19-le_rossignol_en_amour_xiveme_ordre_couperin-30-59.mp3
5197,classical,ralph_meulenbroeks-gambomania-03-sonata_in_d_minor_allegro_karl_friedrich_abel-0-29.mp3
12365,classical,janine_johnson-german_keyboard_masters-06-fuge_in_c_buxtehude-59-88.mp3
21120,classical,jamie_janover_and_michael_masley-all_strings_considered-11-outerlude-88-117.mp3
2600,classical,janine_johnson-j_s__bach_works_for_harpsichord-01-well_tempered_clavier_book_ii__prelude-88-117.mp3
1528,classical,les_filles_de_sainte_colombe-german_music_for_viols_and_harpsichord-01-pieces_a_tre_viola_di_gamba_schwartzkopff-697-726.mp3
5188,classical,steven_devine-portrait_of_an_english_harpsichord-03-lesson_1_in_g_major_minuet_and_variations_james_nares-0-29.mp3
5193,classical,american_bach_soloists-heinrich_schutz__musicalische_exequien-03-musicalische_exequien_swv_281_teil_iii_canticum_simeonis-59-88.mp3
21873,classical,paul_berget-j_s__bach_on_the_lute-12-gigue_bwv_1007-30-59.mp3
1032,classical,american_bach_soloists-j_s__bach__mass_in_b_minor_cd1-01-kyrie_eleison-30-59.mp3
5756,classical,kyiv_chamber_choir-masterpieces_of_the_ukrainian_choral_baroque-03-do_not_forsake_me-30-59.mp3
22957,classical,vito_paternoster-cd1bach_sonatas_and_partitas_for_solo_violin-13-sonata_seconda_in_re_minore__grave-88-117.mp3
9785,classical,rob_costlow-sophomore_jinx-05-bliss-146-175.mp3
11480,classical,rob_costlow-woods_of_chaos-05-true_gemini-117-146.mp3
2468,classical,paul_beier-alessandro_piccinini-01-toccata_xx-59-88.mp3
22130,classical,jami_sieber-hidden_sky-12-prayer_2-88-117.mp3
23849,classical,paul_berget-sl_weiss_on_11_strings-15-partita_in_g_allemande-204-233.mp3
4042,classical,vito_paternoster-cd2bach_sonatas_and_partitas_for_solo_violin-02-partita_seconda_in_sol_minore__corrente-0-29.mp3
14342,classical,seth_and_maryse_carlin-schubert__music_for_fortepiano_four_hands-07-fantasie_in_f_minor__allegro_vivace-175-204.mp3
